Job Title,Years of Experience,Company Size,Industry,Location,Website Visits,Resources Downloaded,Attended Webinar,Email Open Rate,Email Click Rate,Responded to Survey,Days Since Last Interaction,Positive Lead
Director,5,Small,Retail,Urban,49,0,0,0.01,0.04,0,19,0
Manager,4,Small,Retail,Urban,47,0,0,0.13,0.06,0,17,0
Manager,6,Medium,Manufacturing,Rural,23,0,0,0.13,0.06,0,15,0
Consultant,3,Medium,Finance,Suburban,14,1,1,0.13,0.0,0,14,1
Manager,25,Large,Manufacturing,Suburban,18,1,0,0.06,0.01,0,12,0
Assistant,20,Small,Retail,Suburban,44,0,0,0.14,0.08,0,8,1
Assistant,27,Large,Retail,Suburban,33,0,0,0.06,0.0,0,1,0
Consultant,15,Large,Healthcare,Rural,15,0,0,0.02,0.05,0,16,0
Director,4,Large,Retail,Urban,25,0,0,0.19,0.02,0,23,0
Consultant,29,Large,Healthcare,Urban,15,0,0,0.2,0.07,0,13,0
Assistant,17,Large,Retail,Urban,38,0,0,0.01,0.02,0,10,0
Consultant,12,Large,Finance,Suburban,7,0,1,0.18,0.05,0,1,1
Manager,18,Small,Retail,Suburban,11,0,0,0.16,0.08,0,8,0
Executive,28,Small,IT,Urban,20,0,0,0.09,0.02,0,5,0
Executive,5,Small,IT,Urban,23,1,0,0.11,0.01,0,25,0
Director,21,Small,Retail,Suburban,5,0,0,0.04,0.03,0,14,0
Director,21,Small,Manufacturing,Rural,3,0,0,0.13,0.08,0,6,0
Manager,15,Small,IT,Rural,13,0,0,0.09,0.01,0,5,0
Assistant,2,Large,Healthcare,Suburban,16,0,0,0.07,0.0,0,7,0
Director,14,Small,Finance,Urban,29,0,0,0.15,0.09,0,6,0
Director,7,Small,Healthcare,Rural,47,0,1,0.02,0.07,0,3,1
Manager,0,Large,Finance,Rural,9,0,0,0.19,0.08,0,10,0
Assistant,16,Small,Manufacturing,Urban,39,0,0,0.11,0.05,0,3,0
Manager,25,Large,Manufacturing,Rural,18,0,0,0.04,0.02,0,19,0
Assistant,16,Medium,Manufacturing,Suburban,31,0,0,0.07,0.1,0,5,0
Consultant,21,Medium,IT,Suburban,27,0,0,0.07,0.07,0,25,0
Director,17,Large,Retail,Urban,3,0,0,0.19,0.01,0,30,0
Director,22,Medium,Healthcare,Urban,7,0,0,0.06,0.1,0,9,0
Executive,20,Medium,Retail,Urban,44,0,0,0.01,0.08,0,23,0
Assistant,9,Medium,Retail,Urban,9,0,0,0.05,0.0,0,26,0
Manager,18,Large,IT,Urban,19,0,0,0.16,0.09,0,13,0
Executive,9,Small,Retail,Suburban,30,0,0,0.07,0.06,1,28,1
Executive,4,Small,IT,Urban,46,0,0,0.01,0.03,0,21,0
Assistant,28,Large,IT,Suburban,33,1,0,0.04,0.1,0,3,1
Executive,23,Small,Retail,Suburban,25,0,0,0.04,0.09,0,0,0
Manager,20,Small,Finance,Urban,17,1,0,0.05,0.06,0,27,0
Executive,12,Medium,Healthcare,Suburban,10,0,0,0.14,0.04,0,7,0
Consultant,18,Large,Manufacturing,Urban,19,0,0,0.19,0.06,0,29,0
Director,28,Small,Finance,Urban,2,0,0,0.1,0.1,0,24,0
Assistant,15,Small,Healthcare,Urban,28,0,0,0.04,0.0,0,7,0
Executive,18,Large,Finance,Suburban,28,0,0,0.11,0.03,0,15,0
Assistant,12,Large,Finance,Urban,11,0,0,0.15,0.04,0,5,0
Assistant,17,Medium,Retail,Suburban,10,0,0,0.11,0.1,0,25,0
Director,2,Small,Retail,Suburban,32,0,0,0.13,0.05,0,4,0
Assistant,16,Large,Retail,Urban,50,0,0,0.06,0.03,0,3,1
Director,1,Medium,IT,Suburban,22,0,0,0.05,0.02,0,28,0
Consultant,27,Large,IT,Urban,14,0,0,0.04,0.06,0,25,0
Executive,27,Small,Retail,Suburban,20,0,0,0.17,0.03,0,15,0
Manager,15,Large,Retail,Urban,5,0,0,0.07,0.0,1,18,1
Assistant,2,Medium,Retail,Suburban,49,0,0,0.05,0.08,0,0,0
Manager,0,Medium,Healthcare,Urban,45,0,0,0.11,0.03,0,23,0
Manager,20,Medium,Manufacturing,Urban,20,0,0,0.06,0.03,0,11,0
Executive,0,Large,Finance,Suburban,32,0,0,0.17,0.03,0,22,0
Executive,13,Large,Finance,Suburban,32,0,0,0.06,0.0,0,30,0
Assistant,25,Medium,IT,Suburban,50,0,0,0.02,0.09,0,2,1
Assistant,4,Large,Retail,Rural,46,1,0,0.1,0.1,0,29,0
Executive,4,Small,Finance,Rural,0,0,0,0.13,0.1,0,21,0
Assistant,22,Medium,Healthcare,Rural,4,0,0,0.19,0.02,0,12,0
Manager,16,Medium,Retail,Suburban,18,0,0,0.2,0.05,0,25,0
Assistant,25,Small,Healthcare,Urban,39,0,0,0.19,0.01,0,4,0
Director,13,Medium,Retail,Rural,15,0,0,0.2,0.03,0,1,0
Manager,12,Large,Healthcare,Urban,29,1,0,0.09,0.08,0,0,1
Executive,15,Small,Healthcare,Urban,10,0,0,0.1,0.01,0,12,0
Director,4,Small,Healthcare,Urban,16,0,0,0.15,0.04,0,23,0
Executive,7,Small,Finance,Urban,37,0,0,0.06,0.06,0,0,0
Executive,1,Small,Retail,Suburban,14,1,0,0.02,0.1,0,9,0
Director,20,Medium,Retail,Rural,45,0,0,0.01,0.09,0,28,0
Manager,4,Medium,Finance,Rural,40,0,0,0.08,0.1,0,30,0
Manager,6,Medium,Healthcare,Urban,38,0,0,0.18,0.1,0,23,0
Director,29,Large,IT,Urban,28,0,0,0.04,0.03,0,13,0
Director,4,Large,Healthcare,Suburban,14,1,0,0.05,0.08,0,6,0
Executive,9,Large,Finance,Rural,23,0,0,0.0,0.09,0,2,0
Director,20,Medium,IT,Rural,26,0,0,0.14,0.08,0,9,0
Assistant,9,Medium,Manufacturing,Urban,33,0,0,0.07,0.03,0,28,0
Consultant,14,Small,Finance,Urban,32,0,0,0.06,0.09,0,14,0
Director,30,Medium,Finance,Urban,38,0,0,0.07,0.05,0,18,0
Manager,18,Small,Healthcare,Urban,28,0,0,0.19,0.07,0,4,0
Manager,20,Medium,Finance,Rural,4,0,0,0.14,0.09,0,9,0
Manager,20,Large,Finance,Rural,26,0,0,0.15,0.08,0,21,0
Director,18,Small,IT,Rural,6,0,0,0.15,0.09,0,12,0
Manager,3,Small,IT,Suburban,38,0,0,0.08,0.05,0,5,0
Manager,26,Large,Manufacturing,Urban,5,0,0,0.14,0.1,0,13,0
Manager,22,Small,IT,Suburban,11,0,0,0.15,0.03,0,11,0
Director,10,Medium,Manufacturing,Urban,2,0,0,0.18,0.04,0,4,0
Assistant,13,Small,Healthcare,Urban,50,0,0,0.08,0.0,0,13,0
Manager,28,Large,Manufacturing,Urban,12,0,0,0.07,0.05,0,26,0
Consultant,4,Medium,Manufacturing,Rural,13,0,0,0.18,0.09,0,23,0
Consultant,30,Small,Healthcare,Rural,31,1,1,0.14,0.04,0,16,1
Manager,16,Small,Healthcare,Rural,12,1,0,0.1,0.02,0,27,0
Consultant,11,Medium,Finance,Rural,14,1,0,0.02,0.06,0,21,0
Assistant,20,Medium,IT,Urban,15,0,0,0.0,0.04,0,19,0
Executive,17,Small,Finance,Suburban,14,0,0,0.16,0.01,0,19,0
Manager,12,Small,Manufacturing,Suburban,20,0,0,0.06,0.06,0,26,0
Manager,15,Small,Manufacturing,Suburban,32,0,0,0.2,0.03,0,14,0
Executive,4,Medium,Finance,Urban,43,0,0,0.19,0.1,0,28,0
Director,9,Large,IT,Suburban,18,0,0,0.17,0.04,0,23,0
Consultant,16,Small,Healthcare,Rural,3,1,0,0.01,0.09,0,20,0
Director,13,Small,Manufacturing,Suburban,0,0,0,0.16,0.06,0,1,0
Consultant,23,Large,Healthcare,Rural,44,0,0,0.16,0.0,0,29,0
Assistant,25,Large,Manufacturing,Rural,38,0,0,0.08,0.03,0,21,0
Assistant,3,Medium,Finance,Suburban,25,0,0,0.02,0.04,0,29,0
Director,9,Small,Retail,Suburban,46,0,0,0.09,0.08,0,4,0
Consultant,28,Large,Finance,Rural,44,0,0,0.01,0.08,0,19,0
Assistant,26,Large,Manufacturing,Urban,40,0,0,0.08,0.1,0,23,0
Manager,12,Medium,IT,Suburban,1,0,0,0.04,0.04,0,2,0
Executive,18,Medium,IT,Urban,6,0,0,0.02,0.08,0,4,0
Consultant,4,Medium,IT,Urban,29,0,0,0.15,0.02,0,28,0
Assistant,18,Medium,Manufacturing,Rural,0,0,0,0.09,0.02,0,16,0
Manager,27,Medium,Finance,Suburban,2,0,0,0.04,0.1,0,18,0
Assistant,18,Large,Finance,Rural,29,0,0,0.01,0.09,0,17,0
Assistant,14,Large,Healthcare,Urban,50,0,0,0.17,0.01,0,14,0
Executive,18,Small,Healthcare,Rural,13,0,0,0.02,0.07,0,20,0
Consultant,25,Small,IT,Suburban,7,0,0,0.09,0.08,0,26,0
Consultant,25,Large,IT,Rural,41,0,0,0.11,0.09,0,8,0
Executive,14,Small,Healthcare,Urban,43,0,0,0.01,0.07,0,0,0
Assistant,17,Small,Manufacturing,Rural,12,0,1,0.05,0.03,0,27,0
Executive,15,Small,IT,Urban,45,0,1,0.15,0.04,0,17,1
Manager,6,Small,Healthcare,Suburban,48,0,1,0.16,0.09,0,30,1
Manager,12,Small,Manufacturing,Suburban,38,0,0,0.14,0.03,0,20,0
Director,18,Small,Retail,Urban,12,0,0,0.13,0.04,0,20,0
Executive,26,Small,Retail,Urban,45,0,0,0.15,0.08,0,21,0
Consultant,6,Small,Healthcare,Suburban,20,0,0,0.01,0.03,0,1,0
Consultant,20,Medium,Manufacturing,Rural,8,0,0,0.0,0.05,0,14,0
Consultant,25,Small,IT,Rural,43,0,0,0.17,0.07,0,23,0
Consultant,10,Large,Healthcare,Urban,0,0,0,0.19,0.09,0,12,0
Manager,1,Large,IT,Rural,19,1,0,0.12,0.02,0,11,0
Consultant,26,Medium,Manufacturing,Rural,29,0,0,0.05,0.0,0,17,0
Consultant,18,Medium,Manufacturing,Suburban,36,0,0,0.15,0.08,0,18,0
Director,5,Large,IT,Urban,33,0,0,0.13,0.04,0,12,0
Director,21,Large,Retail,Urban,0,0,0,0.13,0.04,0,25,0
Consultant,10,Small,Healthcare,Urban,41,0,0,0.14,0.07,0,21,0
Consultant,9,Small,Finance,Rural,30,0,0,0.04,0.09,0,22,0
Manager,22,Medium,Healthcare,Suburban,0,0,0,0.0,0.08,0,14,0
Assistant,10,Large,Retail,Rural,23,0,0,0.09,0.06,1,27,1
Executive,18,Medium,Healthcare,Rural,21,0,0,0.05,0.01,0,10,0
Assistant,8,Small,Retail,Rural,33,0,0,0.11,0.08,0,21,0
Executive,27,Small,Manufacturing,Urban,14,0,0,0.06,0.06,0,16,0
Consultant,11,Large,IT,Urban,38,0,0,0.11,0.09,0,19,0
Assistant,20,Large,Healthcare,Suburban,40,1,0,0.04,0.02,0,6,0
Executive,16,Small,Manufacturing,Urban,3,0,0,0.11,0.03,0,0,0
Executive,29,Large,Finance,Urban,19,0,0,0.16,0.03,0,5,0
Executive,12,Medium,Manufacturing,Rural,40,0,0,0.09,0.07,0,16,0
Executive,25,Large,Retail,Urban,3,0,0,0.09,0.06,0,27,0
Executive,1,Medium,Retail,Suburban,36,0,0,0.09,0.0,0,11,0
Executive,26,Small,IT,Rural,2,1,0,0.2,0.07,0,9,0
Director,8,Medium,Finance,Urban,21,0,0,0.16,0.07,0,20,0
Director,29,Large,Manufacturing,Urban,12,0,0,0.17,0.07,0,20,0
Assistant,4,Small,Retail,Urban,50,0,0,0.0,0.09,0,24,0
Executive,16,Large,IT,Urban,33,0,0,0.09,0.06,0,4,0
Manager,8,Small,Healthcare,Urban,27,1,0,0.09,0.0,0,28,0
Executive,9,Large,Retail,Rural,35,0,0,0.05,0.01,0,1,0
Director,19,Medium,Healthcare,Rural,13,0,0,0.08,0.01,0,29,0
Consultant,22,Medium,Finance,Rural,19,0,0,0.12,0.0,0,1,0
Manager,3,Large,Retail,Rural,40,1,0,0.11,0.0,1,18,1
Manager,4,Medium,Healthcare,Rural,25,0,0,0.05,0.07,0,22,0
Executive,23,Small,Manufacturing,Urban,0,0,0,0.04,0.1,0,25,0
Director,5,Small,Healthcare,Rural,4,0,1,0.06,0.01,0,6,1
Manager,21,Small,Manufacturing,Rural,37,0,0,0.18,0.05,0,15,0
Director,13,Large,Healthcare,Suburban,50,0,0,0.01,0.06,0,21,0
Manager,28,Small,Finance,Rural,30,0,0,0.15,0.09,0,0,0
Consultant,7,Medium,Finance,Rural,44,0,0,0.0,0.06,0,2,0
Manager,2,Small,Healthcare,Rural,17,0,0,0.08,0.04,0,27,0
Manager,0,Medium,IT,Urban,18,0,0,0.19,0.08,0,3,0
Manager,1,Medium,Manufacturing,Suburban,1,0,1,0.18,0.05,0,23,0
Executive,14,Medium,Retail,Urban,3,0,0,0.02,0.01,0,28,0
Manager,30,Large,IT,Suburban,20,0,0,0.01,0.05,0,28,0
Executive,22,Small,Finance,Rural,47,0,1,0.04,0.0,0,5,1
Manager,30,Large,Finance,Rural,4,1,0,0.14,0.03,0,16,0
Director,19,Large,IT,Suburban,31,0,0,0.1,0.02,0,29,0
Consultant,6,Large,Manufacturing,Suburban,4,0,0,0.17,0.01,0,10,0
Consultant,20,Large,Manufacturing,Urban,43,0,0,0.03,0.01,0,0,0
Executive,16,Large,Finance,Rural,50,1,0,0.19,0.03,0,15,1
Consultant,29,Small,Retail,Urban,9,0,0,0.02,0.04,0,7,0
Manager,1,Small,IT,Suburban,30,0,0,0.09,0.05,0,20,0
Director,1,Medium,Healthcare,Suburban,10,0,0,0.03,0.06,0,24,0
Director,5,Medium,Retail,Urban,45,0,0,0.0,0.05,0,1,0
Executive,28,Large,IT,Urban,34,0,1,0.0,0.04,0,16,1
Manager,27,Medium,Healthcare,Rural,20,0,0,0.14,0.01,0,13,0
Consultant,12,Medium,Finance,Rural,49,1,0,0.08,0.08,0,25,0
Manager,22,Large,Manufacturing,Urban,17,0,0,0.09,0.01,0,16,0
Manager,24,Large,Finance,Rural,5,1,0,0.13,0.03,0,5,0
Consultant,5,Large,Healthcare,Urban,46,0,0,0.0,0.09,1,25,1
Executive,29,Small,Healthcare,Suburban,27,1,0,0.08,0.0,0,2,1
Director,0,Large,IT,Urban,10,0,1,0.12,0.06,0,20,1
Director,19,Small,Healthcare,Suburban,30,0,0,0.13,0.02,0,16,0
Director,7,Large,IT,Rural,3,0,0,0.09,0.02,0,7,0
Director,26,Medium,Finance,Urban,41,0,0,0.12,0.0,0,20,0
Consultant,1,Small,Healthcare,Urban,44,0,0,0.17,0.07,0,25,0
Executive,15,Medium,Retail,Suburban,12,0,0,0.0,0.05,0,18,0
Assistant,24,Small,Manufacturing,Suburban,11,0,0,0.2,0.05,0,8,0
Manager,12,Large,IT,Urban,49,0,0,0.1,0.09,0,19,0
Consultant,8,Medium,Finance,Suburban,20,0,0,0.06,0.06,0,10,0
Assistant,20,Medium,IT,Suburban,50,0,0,0.2,0.02,0,12,0
Director,25,Small,Finance,Suburban,14,0,0,0.12,0.08,0,29,0
Executive,24,Medium,Finance,Suburban,18,0,1,0.19,0.01,0,10,1
Director,5,Medium,Retail,Suburban,38,0,0,0.2,0.01,0,17,0
Executive,16,Medium,Finance,Urban,22,0,0,0.11,0.07,0,19,0
Manager,12,Medium,Healthcare,Rural,2,0,0,0.03,0.07,0,21,0
Director,29,Large,Manufacturing,Rural,22,0,0,0.13,0.05,0,13,0
Executive,23,Small,Manufacturing,Urban,1,0,0,0.04,0.06,0,18,0
Executive,4,Medium,Manufacturing,Suburban,46,0,0,0.02,0.03,0,25,0
Director,4,Medium,IT,Suburban,44,1,0,0.15,0.09,0,15,0
Director,25,Medium,Finance,Rural,32,0,0,0.01,0.01,0,27,0
Executive,2,Small,Retail,Urban,22,0,0,0.17,0.09,0,5,0
Manager,26,Small,Finance,Suburban,2,0,0,0.15,0.05,0,16,0
Director,18,Medium,Healthcare,Suburban,3,0,0,0.2,0.02,0,27,0
Director,11,Small,Retail,Rural,7,0,0,0.03,0.07,0,5,0
Consultant,9,Large,Finance,Suburban,31,0,0,0.11,0.07,0,0,0
Manager,19,Large,Manufacturing,Urban,35,0,0,0.15,0.06,0,14,0
Consultant,27,Large,Finance,Suburban,36,0,0,0.09,0.0,0,5,0
Consultant,19,Large,Manufacturing,Urban,24,0,0,0.13,0.03,0,5,0
Assistant,27,Medium,Healthcare,Urban,11,0,0,0.07,0.01,0,21,0
Manager,29,Large,Finance,Rural,29,0,0,0.1,0.09,0,16,0
Consultant,23,Large,Retail,Rural,40,0,0,0.12,0.07,0,21,0
Executive,29,Small,Finance,Suburban,15,0,0,0.06,0.03,0,5,0
Manager,11,Small,Finance,Urban,48,0,0,0.08,0.06,0,22,0
Consultant,20,Small,Finance,Rural,15,0,0,0.08,0.09,0,10,0
Manager,11,Small,Retail,Urban,21,0,0,0.13,0.0,0,6,0
Consultant,23,Small,IT,Rural,41,1,0,0.13,0.08,0,4,1
Consultant,18,Small,Finance,Urban,47,0,0,0.18,0.0,0,12,0
Assistant,8,Large,Manufacturing,Rural,38,0,0,0.06,0.1,0,18,0
Executive,29,Medium,Retail,Rural,50,0,0,0.07,0.1,0,6,1
Consultant,6,Large,Finance,Urban,48,0,0,0.16,0.0,0,8,0
Executive,13,Large,Healthcare,Rural,16,0,0,0.11,0.1,0,7,0
Consultant,0,Medium,Retail,Suburban,1,0,0,0.09,0.06,0,23,0
Consultant,24,Large,Retail,Suburban,16,0,1,0.03,0.09,0,22,0
Executive,23,Medium,IT,Urban,4,0,0,0.02,0.09,0,1,0
Executive,21,Large,Healthcare,Urban,42,0,0,0.1,0.07,0,20,0
Director,29,Large,Retail,Urban,6,0,0,0.01,0.02,0,13,0
Director,4,Small,IT,Rural,17,0,0,0.04,0.0,0,15,0
Consultant,25,Medium,IT,Suburban,42,0,0,0.07,0.05,0,17,0
Manager,11,Small,IT,Rural,30,1,0,0.18,0.0,0,18,0
Assistant,26,Small,Retail,Suburban,46,0,0,0.2,0.04,0,1,0
Assistant,6,Large,Healthcare,Suburban,28,0,0,0.04,0.01,0,4,0
Assistant,26,Medium,Finance,Urban,34,0,0,0.13,0.05,0,20,0
Assistant,0,Small,Finance,Rural,31,0,0,0.08,0.08,0,23,0
Executive,24,Medium,Retail,Urban,34,0,0,0.19,0.04,0,12,0
Consultant,26,Medium,Manufacturing,Urban,13,0,0,0.12,0.06,0,30,0
Executive,22,Small,Finance,Rural,42,0,0,0.05,0.04,1,21,1
Assistant,5,Small,Retail,Rural,32,0,0,0.2,0.01,0,22,0
Assistant,16,Large,IT,Rural,41,0,0,0.1,0.0,0,12,0
Manager,24,Large,Finance,Rural,33,0,1,0.16,0.1,0,24,1
Consultant,26,Medium,Retail,Suburban,13,0,0,0.16,0.1,0,5,0
Consultant,10,Medium,Manufacturing,Rural,16,1,0,0.06,0.08,0,13,0
Executive,11,Medium,Manufacturing,Urban,37,0,0,0.08,0.06,0,18,0
Director,25,Small,Retail,Suburban,35,0,0,0.13,0.09,0,20,0
Consultant,16,Small,Finance,Rural,42,0,0,0.01,0.07,0,24,0
Consultant,27,Large,Retail,Rural,16,0,0,0.03,0.07,0,27,0
Consultant,26,Small,Finance,Urban,8,0,0,0.16,0.1,0,13,0
Assistant,5,Large,Healthcare,Suburban,9,0,0,0.2,0.04,0,11,0
Executive,23,Small,Finance,Rural,19,0,0,0.19,0.07,0,17,0
Director,15,Medium,Retail,Suburban,9,0,0,0.05,0.05,0,23,0
Executive,11,Medium,Retail,Urban,30,0,0,0.14,0.03,0,30,0
Manager,20,Medium,IT,Urban,3,0,0,0.06,0.0,0,29,0
Director,15,Medium,IT,Suburban,45,0,0,0.2,0.01,0,6,0
Manager,19,Small,IT,Urban,10,0,0,0.0,0.06,0,11,0
Manager,29,Large,Finance,Rural,34,0,0,0.13,0.09,0,29,0
Director,27,Small,IT,Suburban,0,0,0,0.2,0.1,0,20,0
Director,21,Large,IT,Urban,22,0,0,0.0,0.04,0,24,0
Executive,23,Small,Healthcare,Urban,28,0,0,0.13,0.08,0,22,0
Consultant,11,Small,Finance,Rural,15,0,0,0.01,0.1,0,28,0
Director,5,Large,IT,Urban,26,0,0,0.01,0.06,0,5,0
Executive,18,Small,Finance,Urban,18,0,0,0.09,0.06,0,16,0
Consultant,20,Medium,IT,Rural,1,1,0,0.12,0.01,0,0,0
Assistant,14,Large,Healthcare,Rural,11,0,0,0.1,0.03,0,8,0
Assistant,6,Small,Healthcare,Urban,43,0,0,0.16,0.04,0,16,0
Assistant,9,Large,Manufacturing,Suburban,27,0,0,0.0,0.07,0,22,0
Executive,16,Medium,Retail,Suburban,17,0,0,0.17,0.0,0,2,0
Director,0,Small,Finance,Rural,44,0,0,0.03,0.0,0,6,0
Executive,8,Small,Manufacturing,Urban,10,0,0,0.06,0.07,1,21,1
Director,16,Small,IT,Rural,14,0,0,0.12,0.1,0,1,0
Consultant,15,Medium,Retail,Rural,12,0,0,0.06,0.06,0,12,0
Consultant,18,Small,Healthcare,Urban,3,0,0,0.18,0.04,0,24,0
Director,29,Small,Retail,Suburban,49,1,0,0.07,0.05,0,20,0
Director,22,Small,Manufacturing,Suburban,5,0,0,0.13,0.05,0,18,0
Assistant,29,Large,Healthcare,Suburban,31,0,0,0.09,0.1,0,21,0
Assistant,13,Medium,Healthcare,Suburban,37,0,0,0.06,0.04,0,15,0
Consultant,6,Large,Manufacturing,Urban,0,0,0,0.12,0.1,0,22,0
Assistant,21,Large,IT,Suburban,40,0,0,0.04,0.01,0,28,0
Consultant,18,Large,IT,Suburban,21,0,0,0.2,0.08,0,3,0
Manager,12,Small,Manufacturing,Urban,40,0,0,0.05,0.09,0,5,0
Assistant,22,Medium,Finance,Rural,49,0,0,0.02,0.05,0,4,1
Manager,22,Medium,Retail,Suburban,33,0,0,0.16,0.05,0,3,0
Assistant,28,Medium,Manufacturing,Rural,13,0,0,0.0,0.1,0,23,0
Consultant,5,Large,Healthcare,Urban,13,0,0,0.06,0.03,0,25,0
Director,0,Large,Finance,Suburban,24,0,0,0.04,0.07,0,1,0
Director,27,Large,Finance,Suburban,37,0,0,0.12,0.07,0,13,0
Manager,5,Large,IT,Urban,46,0,0,0.05,0.0,0,17,0
Director,6,Large,Retail,Rural,50,0,0,0.17,0.0,0,16,0
Manager,16,Large,Finance,Rural,42,0,0,0.09,0.02,0,25,0
Executive,17,Small,IT,Suburban,32,0,1,0.2,0.1,0,29,1
Director,1,Large,Finance,Rural,34,0,0,0.1,0.03,0,16,0
Assistant,10,Large,Retail,Rural,4,1,0,0.13,0.08,0,3,0
Consultant,12,Medium,Healthcare,Rural,38,1,0,0.15,0.09,0,14,0
Executive,15,Small,Finance,Rural,18,0,0,0.01,0.08,0,25,0
Director,18,Small,IT,Suburban,50,0,0,0.02,0.05,0,2,0
Consultant,22,Large,Finance,Urban,17,0,0,0.17,0.08,0,13,0
Executive,25,Large,Finance,Urban,31,1,0,0.12,0.08,0,7,1
Executive,24,Small,Manufacturing,Suburban,33,0,0,0.12,0.03,0,9,0
Executive,24,Medium,Retail,Suburban,10,0,0,0.12,0.03,0,6,0
Executive,8,Small,Healthcare,Suburban,32,0,0,0.13,0.07,0,5,0
Consultant,25,Large,Finance,Rural,28,0,0,0.04,0.09,0,12,0
Director,9,Large,IT,Suburban,33,0,0,0.0,0.07,0,0,0
Director,18,Small,Manufacturing,Urban,31,0,0,0.17,0.05,0,3,0
Assistant,22,Small,Retail,Urban,23,0,0,0.14,0.05,0,29,0
Assistant,24,Small,Finance,Suburban,4,0,0,0.14,0.03,0,19,0
Consultant,24,Large,Finance,Rural,11,0,0,0.0,0.08,0,29,0
Manager,0,Large,IT,Rural,30,0,0,0.06,0.07,0,23,0
Executive,30,Medium,IT,Urban,27,0,0,0.03,0.05,0,11,0
Executive,3,Large,Healthcare,Suburban,15,0,0,0.09,0.04,0,24,0
Director,21,Large,Healthcare,Urban,11,0,0,0.11,0.02,0,28,0
Manager,6,Medium,Finance,Suburban,21,0,0,0.2,0.04,0,13,0
Executive,8,Medium,Retail,Rural,13,0,0,0.12,0.05,0,23,0
Executive,1,Medium,IT,Suburban,11,0,0,0.13,0.05,0,7,0
Assistant,28,Large,IT,Urban,4,0,0,0.08,0.03,0,4,0
Director,9,Large,Manufacturing,Rural,27,0,0,0.02,0.01,0,6,0
Consultant,14,Small,Retail,Suburban,12,0,0,0.11,0.07,0,3,0
Executive,11,Large,Retail,Suburban,31,0,0,0.17,0.1,0,24,0
Assistant,27,Small,Manufacturing,Suburban,12,0,0,0.1,0.02,0,4,0
Director,5,Small,IT,Urban,28,0,0,0.15,0.08,0,18,0
Executive,26,Small,Manufacturing,Rural,0,0,0,0.08,0.04,0,5,0
Assistant,25,Large,Manufacturing,Rural,3,0,0,0.07,0.02,0,5,0
Executive,17,Medium,Retail,Rural,11,0,0,0.03,0.05,0,26,0
Executive,12,Medium,IT,Suburban,47,0,0,0.08,0.07,0,17,0
Assistant,11,Large,Healthcare,Rural,35,0,0,0.02,0.08,0,12,0
Consultant,3,Large,IT,Urban,8,0,0,0.09,0.03,0,15,0
Manager,27,Large,Healthcare,Suburban,38,0,0,0.13,0.08,0,3,0
Executive,15,Small,IT,Suburban,40,0,0,0.15,0.06,0,14,0
Director,22,Large,IT,Suburban,16,0,0,0.07,0.01,0,23,0
Consultant,24,Large,Retail,Rural,10,0,0,0.19,0.02,0,20,0
Executive,13,Large,Retail,Suburban,37,1,0,0.02,0.02,0,22,0
Consultant,12,Medium,Manufacturing,Urban,3,0,0,0.08,0.0,0,5,0
Director,11,Large,IT,Suburban,38,0,0,0.15,0.1,0,3,0
Consultant,10,Small,IT,Rural,35,1,0,0.11,0.06,0,11,0
Manager,6,Medium,Manufacturing,Urban,9,0,0,0.05,0.04,0,18,0
Executive,9,Large,Retail,Suburban,26,0,0,0.2,0.08,0,14,0
Executive,23,Large,Retail,Rural,3,1,1,0.12,0.01,0,16,1
Assistant,17,Medium,Finance,Rural,43,0,0,0.2,0.04,0,26,0
Consultant,20,Medium,Healthcare,Urban,6,0,0,0.02,0.01,0,14,0
Assistant,13,Large,Retail,Rural,50,0,0,0.11,0.03,0,13,0
Executive,1,Small,Healthcare,Rural,1,0,0,0.1,0.05,0,25,0
Director,1,Medium,Manufacturing,Rural,27,1,0,0.05,0.09,0,2,0
Director,0,Small,Manufacturing,Suburban,30,0,0,0.2,0.03,0,17,0
Executive,21,Small,Finance,Suburban,11,0,0,0.15,0.09,0,2,0
Assistant,28,Medium,Healthcare,Urban,25,0,0,0.12,0.07,0,3,0
Consultant,25,Large,Finance,Rural,41,0,0,0.07,0.09,0,10,0
Manager,9,Medium,Retail,Rural,23,1,0,0.13,0.1,0,27,0
Director,18,Small,Retail,Urban,19,1,0,0.18,0.0,0,7,0
Manager,19,Small,Healthcare,Suburban,48,0,0,0.16,0.06,0,6,1
Assistant,9,Small,Retail,Rural,20,0,0,0.17,0.07,1,12,1
Assistant,25,Medium,Manufacturing,Rural,28,0,0,0.07,0.04,0,7,0
Assistant,30,Medium,IT,Suburban,46,0,0,0.07,0.08,0,0,0
Consultant,15,Large,Retail,Suburban,16,0,0,0.1,0.03,0,1,0
Manager,8,Medium,Healthcare,Suburban,25,0,0,0.07,0.1,0,4,0
Director,19,Medium,Healthcare,Rural,24,0,0,0.0,0.01,0,7,0
Consultant,16,Large,Finance,Urban,21,0,0,0.09,0.07,0,17,0
Consultant,10,Large,IT,Suburban,43,1,0,0.19,0.09,0,8,1
Director,14,Small,Manufacturing,Urban,29,1,0,0.13,0.06,0,14,0
Executive,30,Medium,IT,Urban,6,1,0,0.16,0.09,0,0,0
Executive,4,Medium,Healthcare,Rural,42,1,0,0.15,0.1,0,28,0
Director,18,Small,IT,Urban,28,0,0,0.05,0.02,0,7,0
